"table_name","column_name","data_type"
"log_update_payments","order_id","varchar"
"log_update_payments","flow_id","varchar"
"log_update_payments","price","double"
"log_update_payments","level","bigint"
"log_update_payments","created_time","bigint"
"log_update_payments","extend_2","varchar"
"log_update_payments","extend_4","varchar"
"log_update_payments","alliance_id","varchar"
"log_update_payments","coin","integer"
"log_update_payments","country","varchar"
"log_update_payments","is_paid","integer"
"log_update_payments","language","bigint"
"log_update_payments","env","varchar"
"log_update_payments","finish_at","bigint"
"log_update_payments","server_id","varchar"
"log_update_payments","custom_content","varchar"
"log_update_payments","event_name","varchar"
"log_update_payments","currency","varchar"
"log_update_payments","pay_channel","varchar"
"log_update_payments","voided_reason","integer"
"log_update_payments","goods_position","bigint"
"log_update_payments","pay_type","integer"
"log_update_payments","conf_id_type","varchar"
"log_update_payments","conf_id_group","varchar"
"log_update_payments","local_price","double"
"log_update_payments","save_time","bigint"
"log_update_payments","role_id","varchar"
"log_update_payments","device_id","varchar"
"log_update_payments","device_language","varchar"
"log_update_payments","pk_id","bigint"
"log_update_payments","status","integer"
"log_update_payments","product_content","varchar"
"log_update_payments","name","varchar"
"log_update_payments","ip","varchar"
"log_update_payments","uuid","varchar"
"log_update_payments","extend_5","varchar"
"log_update_payments","source","varchar"
"log_update_payments","product_id","varchar"
"log_update_payments","charged_at","bigint"
"log_update_payments","is_err","integer"
"log_update_payments","is_shipped","integer"
"log_update_payments","voided_time_millis","bigint"
"log_update_payments","init_device_os","varchar"
"log_update_payments","usd_price","double"
"log_update_payments","exchange_rate","double"
"log_update_payments","ga_client_id","varchar"
"log_update_payments","year","integer"
"log_update_payments","month","integer"
"log_update_payments","day","integer"
"log_update_payments_240523","base_level","bigint"
"log_update_payments_240523","device_os","varchar"
"log_update_payments_240523","is_internal","boolean"
"log_update_payments_240523","extend_3","varchar"
"log_update_payments_240523","account_id","varchar"
"log_update_payments_240523","ip_source","varchar"
"log_update_payments_240523","created_at","bigint"
"log_update_payments_240523","is_test","integer"
"log_update_payments_240523","conf_id","integer"
"log_update_payments_240523","project","varchar"
"log_update_payments_240523","relation_id","varchar"
"log_update_payments_240523","extend_1","varchar"
"log_update_payments_240523","order_id","varchar"
"log_update_payments_240523","flow_id","varchar"
"log_update_payments_240523","price","double"
"log_update_payments_240523","level","bigint"
"log_update_payments_240523","created_time","bigint"
"log_update_payments_240523","extend_2","varchar"
"log_update_payments_240523","extend_4","varchar"
"log_update_payments_240523","alliance_id","varchar"
"log_update_payments_240523","coin","integer"
"log_update_payments_240523","country","varchar"
"log_update_payments_240523","is_paid","integer"
"log_update_payments_240523","language","bigint"
"log_update_payments_240523","env","varchar"
"log_update_payments_240523","finish_at","bigint"
"log_update_payments_240523","server_id","varchar"
"log_update_payments_240523","custom_content","varchar"
"log_update_payments_240523","event_name","varchar"
"log_update_payments_240523","currency","varchar"
"log_update_payments_240523","pay_channel","varchar"
"log_update_payments_240523","voided_reason","integer"
"log_update_payments_240523","goods_position","bigint"
"log_update_payments_240523","pay_type","integer"
"log_update_payments_240523","conf_id_type","varchar"
"log_update_payments_240523","conf_id_group","varchar"
"log_update_payments_240523","local_price","double"
"log_update_payments_240523","save_time","bigint"
"log_update_payments_240523","role_id","varchar"
"log_update_payments_240523","device_id","varchar"
"log_update_payments_240523","device_language","varchar"
"log_update_payments_240523","pk_id","bigint"
"log_update_payments_240523","status","integer"
"log_update_payments_240523","product_content","varchar"
"log_update_payments_240523","name","varchar"
"log_update_payments_240523","ip","varchar"
"log_update_payments_240523","uuid","varchar"
"log_update_payments_240523","extend_5","varchar"
"log_update_payments_240523","source","varchar"
"log_update_payments_240523","product_id","varchar"
"log_update_payments_240523","charged_at","bigint"
"log_update_payments_240523","is_err","integer"
"log_update_payments_240523","is_shipped","integer"
"log_update_payments_240523","voided_time_millis","bigint"
"log_update_payments_240523","init_device_os","varchar"
"log_update_payments_240523","usd_price","double"
"log_update_payments_240523","exchange_rate","double"
"log_update_payments_240523","year","integer"
"log_update_payments_240523","month","integer"
"log_update_payments_240523","day","integer"
"log_update_payments_tmp1","base_level","bigint"
"log_update_payments_tmp1","device_os","varchar"
"log_update_payments_tmp1","is_internal","boolean"
"log_update_payments_tmp1","extend_3","varchar"
"log_update_payments_tmp1","account_id","varchar"
"log_update_payments_tmp1","ip_source","varchar"
"log_update_payments_tmp1","created_at","bigint"
"log_update_payments_tmp1","is_test","integer"
"log_update_payments_tmp1","conf_id","integer"
"log_update_payments_tmp1","project","varchar"
"log_update_payments_tmp1","relation_id","varchar"
"log_update_payments_tmp1","extend_1","varchar"
"log_update_payments_tmp1","order_id","varchar"
"log_update_payments_tmp1","flow_id","varchar"
"log_update_payments_tmp1","price","double"
"log_update_payments_tmp1","level","bigint"
"log_update_payments_tmp1","created_time","bigint"
"log_update_payments_tmp1","extend_2","varchar"
"log_update_payments_tmp1","extend_4","varchar"
"log_update_payments_tmp1","alliance_id","varchar"
"log_update_payments_tmp1","coin","integer"
"log_update_payments_tmp1","country","varchar"
"log_update_payments_tmp1","is_paid","integer"
"log_update_payments_tmp1","language","bigint"
"log_update_payments_tmp1","env","varchar"
"log_update_payments_tmp1","finish_at","bigint"
"log_update_payments_tmp1","server_id","varchar"
"log_update_payments_tmp1","custom_content","varchar"
"log_update_payments_tmp1","event_name","varchar"
"log_update_payments_tmp1","currency","varchar"
"log_update_payments_tmp1","pay_channel","varchar"
"log_update_payments_tmp1","voided_reason","integer"
"log_update_payments_tmp1","goods_position","bigint"
"log_update_payments_tmp1","pay_type","integer"
"log_update_payments_tmp1","conf_id_type","varchar"
"log_update_payments_tmp1","conf_id_group","varchar"
"log_update_payments_tmp1","local_price","double"
"log_update_payments_tmp1","save_time","bigint"
"log_update_payments_tmp1","role_id","varchar"
"log_update_payments_tmp1","device_id","varchar"
"log_update_payments_tmp1","device_language","varchar"
"log_update_payments_tmp1","pk_id","bigint"
"log_update_payments_tmp1","status","integer"
"log_update_payments_tmp1","product_content","varchar"
"log_update_payments_tmp1","name","varchar"
"log_update_payments_tmp1","ip","varchar"
"log_update_payments_tmp1","uuid","varchar"
"log_update_payments_tmp1","extend_5","varchar"
"log_update_payments_tmp1","source","varchar"
"log_update_payments_tmp1","product_id","varchar"
"log_update_payments_tmp1","charged_at","bigint"
"log_update_payments_tmp1","is_err","integer"
"log_update_payments_tmp1","is_shipped","integer"
"log_update_payments_tmp1","voided_time_millis","bigint"
"log_update_payments_tmp1","year","integer"
"log_update_payments_tmp1","month","integer"
"log_update_payments_tmp1","day","integer"
"log_update_roles","uuid","varchar"
"log_update_roles","account_id","varchar"
"log_update_roles","server_id","varchar"
"log_update_roles","alliance_id","varchar"
"log_update_roles","language","integer"
"log_update_roles","name","varchar"
"log_update_roles","avatar","varchar"
"log_update_roles","base_level","integer"
"log_update_roles","level","integer"
"log_update_roles","vip_level","integer"
"log_update_roles","power","bigint"
"log_update_roles","energy","bigint"
"log_update_roles","officer","varchar"
"log_update_roles","last_join_alliances","bigint"
"log_update_roles","career","varchar"
"log_update_roles","created_time","bigint"
"log_update_roles","device_os","varchar"
"log_update_roles","country","varchar"
"log_update_roles","is_internal","boolean"
"log_update_roles","ban_expire","bigint"
"log_update_roles","device_language","varchar"
"log_update_roles","version_changed","boolean"
"log_update_roles","buildings_power","bigint"
"log_update_roles","armies_power","bigint"
"log_update_roles","techs_power","bigint"
"log_update_roles","device_id","varchar"
"log_update_roles","device_ad_id","varchar"
"log_update_roles","forbid","boolean"
"log_update_roles","is_initial","boolean"
"log_update_roles","action_energy","bigint"
"log_update_roles","super_monster_level","bigint"
"log_update_roles","super_monster_name","varchar"
"log_update_roles","super_monster_skill_info","varchar"
"log_update_roles","pk_id","bigint"
"log_update_roles","extend_1","varchar"
"log_update_roles","extend_2","varchar"
"log_update_roles","extend_3","varchar"
"log_update_roles","extend_4","varchar"
"log_update_roles","extend_5","varchar"
"log_update_roles","created_at","bigint"
"log_update_roles","save_time","bigint"
"log_update_roles","enemy","bigint"
"log_update_roles","init_server_id","varchar"
"log_update_roles","is_delete","boolean"
"log_update_roles","season_id","varchar"
"log_update_roles","init_device_os","varchar"
"log_update_roles","is_subscribed","integer"
"log_update_roles","year","integer"
"log_update_roles","month","integer"
"log_update_roles","day","integer"
"log_update_subscribes","start_at","bigint"
"log_update_subscribes","extend_1","varchar"
"log_update_subscribes","extend_3","varchar"
"log_update_subscribes","extend_4","varchar"
"log_update_subscribes","in_trial_period","integer"
"log_update_subscribes","alliance_id","varchar"
"log_update_subscribes","pk_id","bigint"
"log_update_subscribes","uuid","varchar"
"log_update_subscribes","pay_channel","varchar"
"log_update_subscribes","is_pre_period","integer"
"log_update_subscribes","project","varchar"
"log_update_subscribes","order_id","varchar"
"log_update_subscribes","flow_id","varchar"
"log_update_subscribes","role_id","varchar"
"log_update_subscribes","role_level","bigint"
"log_update_subscribes","env","varchar"
"log_update_subscribes","end_at","bigint"
"log_update_subscribes","acc_id","varchar"
"log_update_subscribes","extend_5","varchar"
"log_update_subscribes","cancel_at","bigint"
"log_update_subscribes","role_name","varchar"
"log_update_subscribes","event_name","varchar"
"log_update_subscribes","save_time","bigint"
"log_update_subscribes","group_id","varchar"
"log_update_subscribes","base_level","bigint"
"log_update_subscribes","auto_renew_status","integer"
"log_update_subscribes","server_id","varchar"
"log_update_subscribes","extend_2","varchar"
"log_update_subscribes","created_at","bigint"
"log_update_subscribes","country","varchar"
"log_update_subscribes","event_type","integer"
"log_update_subscribes","init_device_os","varchar"
"log_update_subscribes","device_os","varchar"
"log_update_subscribes","offer_type","integer"
"log_update_subscribes","year","integer"
"log_update_subscribes","month","integer"
"log_update_subscribes","day","integer"
"log_use_cdkey","role_id","varchar"
"log_use_cdkey","pk_id","bigint"
"log_use_cdkey","event_name","varchar"
"log_use_cdkey","env","varchar"
"log_use_cdkey","power","bigint"
"log_use_cdkey","created_time","bigint"
"log_use_cdkey","base_level","bigint"
"log_use_cdkey","save_time","bigint"
"log_use_cdkey","use_channel","integer"
"log_use_cdkey","acc_id","varchar"
"log_use_cdkey","language","integer"
"log_use_cdkey","alliance_id","varchar"
"log_use_cdkey","created_at","bigint"
"log_use_cdkey","cdk_id","varchar"
"log_use_cdkey","package_name","varchar"
"log_use_cdkey","device_id","varchar"
"log_use_cdkey","ip","varchar"
"log_use_cdkey","role_name","varchar"
"log_use_cdkey","server_id","varchar"
"log_use_cdkey","role_level","bigint"
"log_use_cdkey","project","varchar"
"log_use_cdkey","cdk_group_id","varchar"
"log_use_cdkey","device_os","varchar"
"log_use_cdkey","award_info","varchar"
"log_use_cdkey","uuid","varchar"
"log_use_cdkey","init_device_os","varchar"
"log_use_cdkey","year","integer"
"log_use_cdkey","month","integer"
"log_use_cdkey","day","integer"
"log_vip","action","varchar"
"log_vip","action_id","varchar"
"log_vip","last_vip_level","bigint"
"log_vip","vip_level","bigint"
"log_vip","last_vip_points","bigint"
"log_vip","vip_points","bigint"
"log_vip","base_level","bigint"
"log_vip","alliance_id","varchar"
"log_vip","acc_id","varchar"
"log_vip","role_id","varchar"
"log_vip","role_name","varchar"
"log_vip","server_id","varchar"
"log_vip","pk_id","bigint"
"log_vip","created_at","bigint"
"log_vip","save_time","bigint"
"log_vip","extend_1","varchar"
"log_vip","extend_2","varchar"
"log_vip","extend_3","varchar"
"log_vip","extend_4","varchar"
"log_vip","extend_5","varchar"
"log_vip","role_level","bigint"
"log_vip","init_device_os","varchar"
"log_vip","device_os","varchar"
"log_vip","year","integer"
"log_vip","month","integer"
"log_vip","day","integer"
"log_visit_web","address","varchar"
"log_visit_web","app_key","varchar"
"log_visit_web","behavior_id","varchar"
"log_visit_web","behavior_type","integer"
"log_visit_web","country","varchar"
"log_visit_web","created_at","bigint"
"log_visit_web","device_id","varchar"
"log_visit_web","device_language","varchar"
"log_visit_web","device_name","varchar"
"log_visit_web","device_os","varchar"
"log_visit_web","env","varchar"
"log_visit_web","event_name","varchar"
"log_visit_web","game_id","integer"
"log_visit_web","ip","varchar"
"log_visit_web","log_id","varchar"
"log_visit_web","pk_id","bigint"
"log_visit_web","project","varchar"
"log_visit_web","save_time","bigint"
"log_visit_web","source","varchar"
"log_visit_web","mac_address","varchar"
"log_visit_web","zone","varchar"
"log_visit_web","role_id","varchar"
"log_visit_web","role_name","varchar"
"log_visit_web","server_id","varchar"
"log_visit_web","alliance_id","varchar"
"log_visit_web","base_level","bigint"
"log_visit_web","role_level","bigint"
"log_visit_web","adid","bigint"
"log_visit_web","stay_secs","integer"
"log_visit_web","browser_id","varchar"
"log_visit_web","link_source","varchar"
"log_visit_web","acc_id","varchar"
"log_visit_web","starunion_id","varchar"
"log_visit_web","activation_at","bigint"
"log_visit_web","starunion_count","integer"
"log_visit_web","media_source","varchar"
"log_visit_web","u1","varchar"
"log_visit_web","u2","varchar"
"log_visit_web","u3","varchar"
"log_visit_web","u4","varchar"
"log_visit_web","relation_id","varchar"
"log_visit_web","platform_language","varchar"
"log_visit_web","behavior_value","varchar"
"log_visit_web","source_type","varchar"
"log_visit_web","ga_client_id","varchar"
"log_visit_web","year","integer"
"log_visit_web","month","integer"
"log_visit_web","day","integer"
"log_visit_web_pc","address","varchar"
"log_visit_web_pc","app_key","varchar"
"log_visit_web_pc","behavior_id","varchar"
"log_visit_web_pc","behavior_type","integer"
"log_visit_web_pc","country","varchar"
"log_visit_web_pc","created_at","bigint"
"log_visit_web_pc","device_id","varchar"
"log_visit_web_pc","device_language","varchar"
"log_visit_web_pc","device_name","varchar"
"log_visit_web_pc","device_os","varchar"
"log_visit_web_pc","env","varchar"
"log_visit_web_pc","event_name","varchar"
"log_visit_web_pc","game_id","integer"
"log_visit_web_pc","ip","varchar"
"log_visit_web_pc","log_id","varchar"
"log_visit_web_pc","pk_id","bigint"
"log_visit_web_pc","project","varchar"
"log_visit_web_pc","save_time","bigint"
"log_visit_web_pc","source","varchar"
"log_visit_web_pc","mac_address","varchar"
"log_visit_web_pc","zone","varchar"
"log_visit_web_pc","role_id","varchar"
"log_visit_web_pc","role_name","varchar"
"log_visit_web_pc","server_id","varchar"
"log_visit_web_pc","alliance_id","varchar"
"log_visit_web_pc","base_level","bigint"
"log_visit_web_pc","role_level","bigint"
"log_visit_web_pc","adid","bigint"
"log_visit_web_pc","stay_secs","integer"
"log_visit_web_pc","browser_id","varchar"
"log_visit_web_pc","link_source","varchar"
"log_visit_web_pc","acc_id","varchar"
"log_visit_web_pc","starunion_id","varchar"
"log_visit_web_pc","activation_at","bigint"
"log_visit_web_pc","starunion_count","integer"
"log_visit_web_pc","media_source","varchar"
"log_visit_web_pc","u1","varchar"
"log_visit_web_pc","u2","varchar"
"log_visit_web_pc","u3","varchar"
"log_visit_web_pc","u4","varchar"
"log_visit_web_pc","relation_id","varchar"
"log_visit_web_pc","year","integer"
"log_visit_web_pc","month","integer"
"log_visit_web_pc","day","integer"
